,Unnamed: 0.1,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent,taxonomyObjective,biggest_key
129,1959,15542,101070238,NEUROPULS,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070238,2022-11-29 17:49:07,1905694,2,participant,1166323.75,1166323.75,1166323.75,False,,0.0,EU,"advanced computing and big data,emerging enabling technologies,artificial intelligence,manufacturing technologies,advanced materials",advanced materials
130,1966,15549,101070238,NEUROPULS,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101070238,2022-11-29 17:49:07,1905572,1,coordinator,1482561.25,1291782.5,1482561.25,False,,190778.75,EU,"advanced computing and big data,emerging enabling technologies,artificial intelligence,manufacturing technologies,advanced materials",advanced materials
131,1981,15632,101138387,TOXBOX,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101138387,2024-01-08 20:32:37,1905694,3,participant,805218.0,805218.0,805218.0,False,,0.0,EU,"advanced materials,robotics,emerging enabling technologies,artificial intelligence,advanced computing and big data,circular industries,low carbon and clean industries,5g,6g,biotechnology",advanced materials
132,2002,15784,101058477,COGNIMAN,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058477,2023-01-13 16:10:04,1944981,4,participant,1426120.0,1426120.0,1429120.0,False,,3000.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced materials,advanced computing and big data",sustainability
133,2017,15828,101135546,MaMMoS,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135546,2023-11-21 16:53:23,1905572,4,participant,874076.25,820436.25,874076.25,False,,53640.0,EU,"advanced materials,artificial intelligence,manufacturing technologies,space including earth observation",advanced materials
134,2023,15855,101058554,NOVA,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058554,2022-08-02 08:34:32,1905912,2,participant,932667.0,932667.0,932667.5,False,,0.5,EU,"advanced materials,manufacturing technologies,artificial intelligence,circular industries,low carbon and clean industries",advanced materials
135,2037,15906,101070396,ABILITY,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070396,2022-09-13 17:51:42,1905694,1,coordinator,1260294.75,1260294.75,1260294.75,False,,0.0,EU,"artificial intelligence,advanced materials,extended reality,augmented reality,virtual reality",advanced materials
136,2056,16052,101070254,CoreSense,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070254,2022-08-05 17:03:51,1905912,3,participant,822470.0,822470.0,822470.0,False,,0.0,EU,"artificial intelligence,robotics",advanced materials
137,2092,16148,101058784,NOUVEAU,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101058784,2022-08-01 16:06:25,1905572,8,participant,581978.75,474927.5,581980.0,False,,107052.5,EU,"advanced materials,circular industries,artificial intelligence,manufacturing technologies",advanced materials
138,2093,16197,101058657,FLEX4FACT,996541529,,sintef,SINTEF RM,False,REC,"BYGNING 100, RAUFOSS INDUSTRIPARK",2830,Raufoss,NO,NO020,"60.5000209,9.0999715",https://www.sintef.no/manufacturing,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996541529/101058657,2022-07-28 21:23:58,1914650,1,coordinator,3742750.0,2971250.0,3742750.0,False,,771500.0,EU,"manufacturing technologies,artificial intelligence,advanced computing and big data",sustainability
139,2094,16198,101058657,FLEX4FACT,999513221,,sintef,,False,REC,Sem Saelandsveg 11,7465,Trondheim,NO,NO060,"63.4586293,10.930698674384246",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999513221/101058657,2022-07-28 21:23:58,1908175,2,participant,2546375.0,2546375.0,2546375.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,advanced computing and big data",sustainability
140,2105,16209,101058657,FLEX4FACT,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101058657,2022-07-28 21:23:58,1944981,1,thirdParty,0.0,771500.0,771500.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,advanced computing and big data",sustainability
141,2121,16230,101130095,MagNEO,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101130095,2024-04-22 19:46:30,2104951,2,participant,728853.0,728853.0,728853.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries",sustainability
142,2126,16235,101130095,MagNEO,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101130095,2024-04-22 19:46:30,1944981,1,coordinator,1559604.24,1559604.24,1559604.25,False,,0.0100000000093132,EU,"manufacturing technologies,advanced materials,circular industries",sustainability
143,2133,16292,101058643,HySTrAm,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101058643,2022-09-13 17:51:55,1905767,11,participant,116766.0,116766.0,116766.25,False,,0.25,EU,"manufacturing technologies,advanced materials,artificial intelligence",sustainability
144,2150,16395,101135240,JOGATE,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101135240,2023-11-03 12:04:14,2104951,1,coordinator,1109003.5,1109003.5,1109003.5,False,,0.0,EU,"advanced materials,key digital technologies including quantum technologies,space including earth observation",sustainability
145,2151,16396,101135240,JOGATE,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101135240,2023-11-03 12:04:14,1905694,5,participant,769470.0,769470.0,769470.0,False,,0.0,EU,"advanced materials,key digital technologies including quantum technologies,space including earth observation",advanced materials
146,2164,16442,101113946,OpenSuperQPlus100,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101113946,2023-08-29 02:11:59,2104951,7,participant,2066341.0,2066341.0,2066341.0,False,,0.0,EU,"key digital technologies including quantum technologies,manufacturing technologies,advanced materials",sustainability
147,2166,16444,101113946,OpenSuperQPlus100,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101113946,2023-08-29 02:11:59,1905912,23,participant,560367.5,560367.5,560367.5,False,,0.0,EU,"key digital technologies including quantum technologies,manufacturing technologies,advanced materials",advanced materials
148,2167,16445,101113946,OpenSuperQPlus100,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101113946,2023-08-29 02:11:59,1905767,6,thirdParty,0.0,43747.5,43747.5,False,,0.0,EU,"key digital technologies including quantum technologies,manufacturing technologies,advanced materials",sustainability
149,2169,16447,101113946,OpenSuperQPlus100,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101113946,2023-08-29 02:11:59,1905694,5,participant,529362.5,529362.5,529362.5,False,,0.0,EU,"key digital technologies including quantum technologies,manufacturing technologies,advanced materials",advanced materials
150,2184,16462,101113946,OpenSuperQPlus100,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101113946,2023-08-29 02:11:59,1905572,13,participant,528715.0,528715.0,528715.0,False,,0.0,EU,"key digital technologies including quantum technologies,manufacturing technologies,advanced materials",advanced materials
151,2196,16538,101080152,TruePA,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101080152,2022-09-12 15:05:35,1905572,4,participant,354000.0,354000.0,354000.0,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,space including earth observation",advanced materials
152,2204,16561,101113901,Qu-Test,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101113901,2023-07-25 19:16:49,2104951,2,participant,1261389.0,1261389.0,1261389.0,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,emerging enabling technologies",sustainability
153,2206,16563,101113901,Qu-Test,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101113901,2023-07-25 19:16:49,1905912,4,participant,2096444.75,2096444.75,2096444.75,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,emerging enabling technologies",advanced materials
154,2207,16564,101113901,Qu-Test,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101113901,2023-07-25 19:16:49,1905694,6,participant,1354500.75,1354500.75,1354500.75,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,emerging enabling technologies",advanced materials
155,2208,16565,101113901,Qu-Test,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101113901,2023-07-25 19:16:49,1905930,3,participant,1297656.25,1297656.25,1297656.25,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,emerging enabling technologies",advanced materials
156,2228,16662,101135868,MiSS,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135868,2024-04-16 16:06:44,1905572,2,participant,430150.0,430150.0,430150.0,False,,0.0,EU,advanced materials,advanced materials
157,2274,17508,101070195,PROMETHEUS,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070195,2022-09-15 12:41:46,1905912,8,participant,532750.0,532750.0,532750.0,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,artificial intelligence,advanced computing and big data",advanced materials
158,2275,17509,101070195,PROMETHEUS,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101070195,2022-09-15 12:41:46,1905694,7,participant,770828.5,770828.5,770828.5,False,,0.0,EU,"key digital technologies including quantum technologies,advanced materials,artificial intelligence,advanced computing and big data",advanced materials
159,2283,17529,101058505,5G-TIMBER,890652158,FR48844687749,thales,THALES DIS,False,PRC,6 RUE DE LA VERRERIE,92190,Meudon,FR,FR105,"48.8208381,2.2332588",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890652158/101058505,2022-07-28 21:23:09,1973562,14,participant,464030.0,464030.0,662900.0,False,,198870.0,EU,"5g,manufacturing technologies,advanced materials,robotics,circular industries",space
160,2285,17531,101058505,5G-TIMBER,932760440,FI26473754,teknologian tutkimuskeskus vtt oy,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101058505,2022-07-28 21:23:09,2104951,7,participant,716505.0,716505.0,716505.0,False,,0.0,EU,"5g,manufacturing technologies,advanced materials,robotics,circular industries",sustainability
161,2301,17547,101057369,SURE 5.0,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101057369,2022-09-04 13:43:36,1905912,4,participant,228298.75,228298.75,228298.75,False,,0.0,EU,"manufacturing technologies,advanced materials,robotics,artificial intelligence",advanced materials
162,2316,17578,101092908,SMARTEDGE,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101092908,2022-11-28 13:28:54,1905912,12,participant,766250.0,766250.0,766250.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,advanced computing and big data",advanced materials
163,2345,17607,101082125,CAMEO,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101082125,2022-10-21 10:50:14,1905694,14,participant,110802.5,110802.5,110802.5,False,,0.0,EU,space including earth observation,advanced materials
164,2362,17624,101082125,CAMEO,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101082125,2022-10-21 10:50:14,1905572,11,participant,277650.0,231343.75,277650.0,False,,46306.25,EU,space including earth observation,advanced materials
165,2366,17628,101070536,MandMEMS,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101070536,2022-08-18 15:25:44,1905930,4,participant,399756.0,399756.0,399756.25,False,,0.25,EU,"manufacturing technologies,advanced materials,artificial intelligence,5g",advanced materials
166,2373,17635,101070536,MandMEMS,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101070536,2022-08-18 15:25:44,1909968,3,participant,390075.0,390075.0,390075.0,False,,0.0,EU,"manufacturing technologies,advanced materials,artificial intelligence,5g",space
167,2374,17636,101070536,MandMEMS,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101070536,2022-08-18 15:25:44,1905572,2,participant,379472.49,228546.95,379472.49,False,,150925.53999999998,EU,"manufacturing technologies,advanced materials,artificial intelligence,5g",advanced materials
168,2393,17666,101091715,FIREFLY,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101091715,2022-11-28 13:46:24,1905767,12,participant,275668.75,275668.75,275668.75,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries",sustainability
169,2396,17669,101091715,FIREFLY,910945140,,sintef,SINTEF,False,REC,STRINDVEGEN 4,7034,Trondheim,NO,NO060,"63.4134536,10.4089353",http://www.sintef.no,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910945140/101091715,2022-11-28 13:46:24,1944981,13,participant,472970.0,472970.0,472970.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries",sustainability
170,2400,17673,101091715,FIREFLY,999991334,BE0419052173,katholieke universiteit leuven,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101091715,2022-11-28 13:46:24,1905910,14,participant,2244655.0,2244655.0,2244655.0,False,,0.0,EU,"manufacturing technologies,advanced materials,circular industries",sustainability
171,2404,17677,101070549,POLYNICES,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070549,2022-12-16 15:00:44,1905912,2,participant,1658195.75,1658195.75,1658195.75,False,,0.0,EU,"manufacturing technologies,advanced materials",advanced materials
172,2416,17689,101092598,COREnext,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101092598,2022-11-25 10:08:16,1905694,4,participant,489526.25,489526.25,489526.25,False,,0.0,EU,"5g,6g,advanced computing and big data",advanced materials
173,2417,17690,101092598,COREnext,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101092598,2022-11-25 10:08:16,1905930,9,participant,639133.75,639133.75,639133.75,False,,0.0,EU,"5g,6g,advanced computing and big data",advanced materials
174,2441,17714,101091859,MODUL4R,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091859,2022-11-25 10:10:49,1905912,1,coordinator,735912.5,735912.5,735912.5,False,,0.0,EU,"manufacturing technologies,advanced materials,robotics,artificial intelligence,advanced computing and big data,circular industries",advanced materials
175,2478,17751,101135904,VISUAL,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101135904,2024-01-18 11:46:55,1905572,3,participant,1009040.71,915998.21,0.0,False,,,EU,"manufacturing technologies,advanced materials,space including earth observation",advanced materials
176,2482,17755,101058521,CONVERGING,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101058521,2024-04-01 10:26:27,1905912,7,participant,614270.0,614270.0,614270.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced computing and big data",advanced materials
177,2483,17756,101058521,CONVERGING,999604110,ESG48975767,fundacion tecnalia research & innovation,TECNALIA,False,REC,"PARQUE CIENTIFICO Y TECNOLOGICO DE GIPUZKOA, PASEO MIKELETEGI 2",20009,DONOSTIA-SAN SEBASTIAN (GIPUZKOA),ES,ES212,"43.2916949,-2.885882",http://www.tecnalia.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999604110/101058521,2024-04-01 10:26:27,1905767,2,participant,1103680.0,1103680.0,1103680.0,False,,0.0,EU,"manufacturing technologies,artificial intelligence,robotics,advanced computing and big data",sustainability
178,2497,17770,101070506,PATTERN,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101070506,2022-09-04 13:04:22,1905912,4,participant,727681.5,727681.5,727681.5,False,,0.0,EU,"advanced materials,manufacturing technologies,5g,6g,quantum technologies",advanced materials
179,2498,17771,101070506,PATTERN,999981149,BE0425260668,interuniversitair micro-electronica centrum,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101070506,2022-09-04 13:04:22,1905930,5,participant,987133.75,987133.75,987133.75,False,,0.0,EU,"advanced materials,manufacturing technologies,5g,6g,quantum technologies",advanced materials
180,2501,17774,101070506,PATTERN,999908205,FR62414725101,thales,THALES ALENIA SPACE FRANCE,False,PRC,AVENUE JEAN FRANCOIS CHAMPOLLION 26,31100,Toulouse,FR,FRJ23,"43.5476997,1.3941094",http://www.thalesaleniaspace.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999908205/101070506,2022-09-04 13:04:22,1907214,1,thirdParty,0.0,60408.75,60408.75,False,,0.0,EU,"advanced materials,manufacturing technologies,5g,6g,quantum technologies",space
181,2503,17776,101070506,PATTERN,999751938,FR54552059024,thales,THALES,False,PRC,4 RUE DE LA VERRERIE,92190,MEUDON,FR,FR105,"48.8953328,2.2561602",http://www.thalesgroup.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999751938/101070506,2022-09-04 13:04:22,1909968,1,coordinator,690770.0,630361.25,690770.0,False,,60408.75,EU,"advanced materials,manufacturing technologies,5g,6g,quantum technologies",space
182,2506,17779,101070506,PATTERN,999997930,FR40180089013,centre national de la recherche scientifique cnrs,CNRS,False,REC,RUE MICHEL ANGE 3,75794,Paris,FR,FR101,"48.84755265,2.26404020346787",http://www.cnrs.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999997930/101070506,2022-09-04 13:04:22,1905572,6,participant,613428.75,513156.25,613428.75,False,,100272.5,EU,"advanced materials,manufacturing technologies,5g,6g,quantum technologies",advanced materials
183,2525,17798,101134936,GRASP,999984059,DE129515865,fraunhofer gesellschaft zur forderung der angewandten forschung ev,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101134936,2023-11-23 09:44:14,1905912,2,participant,704906.25,704906.25,704906.25,False,,0.0,EU,"manufacturing technologies,advanced materials",advanced materials
184,2526,17799,101134936,GRASP,999992401,FR43775685019,commissariat a l energie atomique et aux energies alternatives,CEA,False,REC,RUE LEBLANC  25,75015,PARIS 15,FR,FR101,"48.8397706,2.2739214",https://www.cea.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999992401/101134936,2023-11-23 09:44:14,1905694,3,participant,578290.5,578290.5,578290.5,False,,0.0,EU,"manufacturing technologies,advanced materials",advanced materials
